sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,n_or_p_final_step17,n_or_p_source_step17,n_or_p_confidence_final_step17,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,step17_check_additive,step17_check_structure,step17_check_np_type,step17_check_sintering,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,n_or_p_final_step17__step17,n_or_p_source_step17__step17,n_or_p_confidence_final_step17__step17,additive_final_step17__step17,additive_source_step17__step17,additive_confidence_final_step17__step17,structure_final_step17__step17,structure_source_step17__step17,structure_confidence_final_step17__step17,sintering_method_final_step17__step17,sintering_condition_final_step17__step17,sintering_checked_final_step17__step17,sintering_source_step17__step17,sintering_confidence_final_step17__step17,paper_checked_step17__step17,manual_review_status_step17__step17,step17_check_additive__step17,step17_check_structure__step17,step17_check_np_type__step17,step17_check_sintering__step17,nanocarbon_keyword_detected_step9__step17,nanocarbon_type_auto_step9__step17,rare_metal_flag_auto_step9__step17,toxicity_flag_auto_step9__step17,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,tau_eff_ratio_pred_true_step19,residual_category_step19,manual_review_status_step17__step19,paper_checked_step17__step19,manual_review_priority_score_step15,manual_review_priority_tier_step15,pf_zt_problem_reason_step15,sintering_check_reason_step15,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,missing_np_paper_confirmation_step23,manual_annotation_needed_step23,error_pattern_step23,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_cause_note_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason
10.1007_s11664-011-1841-4__sample_4058,10.1007/s11664-011-1841-4,https://doi.org/10.1007/s11664-011-1841-4,,4058,Co4Sb11Ge0.25Te0.75,unknown,n,21,15,6,9,0.0966826320548811,0.3479607836148142,0.251278151559933,0.0899094418628101,0.2753446444898485,0.1854352026270384,0.1356255042028525,0.252807964877606,0.1171824606747535,0.100164207348649,0.2785786194839495,0.1784144121353005,0.9363625,1.176539621502798,0.842247353976732,0.9300335539390971,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.096682632054881,0.1604465228358794,,,,,,,,,,,,,,,,,,,,,,,,,0.5908503512902985,0.2892636647345635,-0.3015866865557349,0.3015866865557349,0.7396437064101311,moderate_error,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,10,low,manual review not checked
10.1007_s11664-011-1841-4__sample_4059,10.1007/s11664-011-1841-4,https://doi.org/10.1007/s11664-011-1841-4,,4059,Co4Sb11Ge0.2Te0.8,unknown,n,21,13,9,11,0.0956629093611227,0.4093457260928142,0.3136828167316914,0.0977504131596522,0.31349224075284,0.2157418275931877,0.0952987129225279,0.3176110567282348,0.2223123438057068,0.1017029614114855,0.301509267576541,0.1998063061650554,0.8605829,1.109408495893206,0.7451395737826418,0.8729917871392089,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0956629093611228,0.1647010432177389,,,,,,,,,,,,,,,,,,,,,,,,,0.6546019244212532,0.2892636647345635,-0.3653382596866896,0.3653382596866896,0.6939618718467311,moderate_error,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,10,low,manual review not checked
10.1007_s11664-011-1841-4__sample_4060,10.1007/s11664-011-1841-4,https://doi.org/10.1007/s11664-011-1841-4,,4060,Co4Sb11Ge0.15Te0.85,unknown,n,21,16,7,9,0.0982512668106243,0.4548320807536085,0.3565808139429842,0.0745401726857265,0.354452098328709,0.2799119256429825,0.1000534806848307,0.3558053795831612,0.2557518988983304,0.0806533821869719,0.3534241022696947,0.2727707200827227,0.7940889,1.0245685152025237,0.6571639196692112,0.7964831266424894,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0982512668106243,0.1700512553909626,,,,,,,,,,,,,,,,,,,,,,,,,0.7006845645104252,0.2892636647345635,-0.4114208997758616,0.4114208997758616,0.6627079392678416,moderate_error,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,10,low,manual review not checked
10.1007_s11664-011-1841-4__sample_4061,10.1007/s11664-011-1841-4,https://doi.org/10.1007/s11664-011-1841-4,,4061,Co4Sb11Ge0.3Te0.6Se0.1,unknown,n,21,14,4,8,0.0905702011880506,0.2314942962985169,0.1409240951104663,0.0742890590954319,0.2229966606129552,0.1487076015175233,0.0822492912648997,0.2826806737368232,0.2004313824719235,0.0727017235321948,0.2324754108552407,0.1597736873230458,0.9183672,0.9113086298747184,1.1276860222219158,0.8951760694877815,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0905702011880506,0.1097881616435403,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010607858268289,0.2042833027881462,0.2053440886149751,0.2053440886149751,1.227947515038591,good,unknown,no,0,low,no major issue,,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,35,C,ZT_ML false positive; manual review not checked
10.1007_s11664-011-1841-4__sample_4063,10.1007/s11664-011-1841-4,https://doi.org/10.1007/s11664-011-1841-4,,4063,Co4Sb11Ge0.2Te0.7Se0.1,unknown,n,21,13,4,11,0.0999652031043691,0.2844414871591998,0.1844762840548306,0.0852301779020976,0.2213606298795795,0.1361304519774818,0.0950238863890282,0.2171269638721778,0.1221030774831495,0.0926892145355179,0.2195557746524893,0.1268665601169713,0.9970189,1.2748385605824524,0.9767963224781252,0.998437003201524,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0999652031043691,0.1690709061075207,,,,,,,,,,,,,,,,,,,,,,,,,0.4782773095851376,0.2042833027881462,-0.2739940067969914,0.2739940067969914,0.760336632099018,moderate_error,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,10,low,manual review not checked
10.1007_s11664-011-1841-4__sample_4064,10.1007/s11664-011-1841-4,https://doi.org/10.1007/s11664-011-1841-4,,4064,Co4Sb11Ge0.15Te0.75Se0.1,unknown,n,21,16,6,12,0.1001639814757203,0.3661469599259812,0.2659829784502609,0.0633540377833397,0.3043490644987637,0.240995026715424,0.0785196035215157,0.2878426088117669,0.2093230052902511,0.0667835317424357,0.2998338437165089,0.2330503119740731,0.9619,1.157137432938727,0.8136452617610093,0.9567292987956132,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1001639814757202,0.1719056600073901,,,,,,,,,,,,,,,,,,,,,,,,,0.5641606664402363,0.2042833027881462,-0.3598773636520901,0.3598773636520901,0.6977618917943104,moderate_error,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,10,low,manual review not checked
10.1007_s11664-012-2021-x__sample_4076,10.1007/s11664-012-2021-x,https://doi.org/10.1007/s11664-012-2021-x,,4076,Ba0.4Co4Sb12,unknown,n,21,12,8,10,0.1142855628524772,0.6254209160998048,0.5111353532473275,0.1067950622700958,0.436320223074415,0.3295251608043191,0.0765878789102036,0.443223672308475,0.3666357933982714,0.1097602568538785,0.4320924131848875,0.3223321563310091,0.7640486,1.0590467637000502,0.5726267802899134,0.7782755242110599,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1142855628524772,0.2343327614841949,,,,,,,,,,,,,,,,,,,,,,,,,1.0016508832346809,0.8519330906339899,-0.1497177926006909,0.1497177926006909,0.8609509088617027,good,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,10,low,manual review not checked
10.1007_s11664-012-2021-x__sample_4077,10.1007/s11664-012-2021-x,https://doi.org/10.1007/s11664-012-2021-x,,4077,Ba0.4In0.1Co4Sb12,unknown,n,21,13,5,9,0.1229777328287193,0.5917691825186547,0.4687914496899354,0.0859275499055594,0.4472234559955383,0.3612959060899789,0.1230103522440576,0.4338615056262034,0.3108511533821457,0.0911127898305776,0.4478683700853155,0.3567555802547378,0.9257195,1.1429778910422137,0.6406878659312913,0.8733329138260795,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1229777328287193,0.2574885885518597,,,,,,,,,,,,,,,,,,,,,,,,,0.9959222719720372,0.7126523701536179,-0.2832699018184192,0.2832699018184192,0.7533164389421148,moderate_error,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,10,low,manual review not checked
10.1007_s11664-012-2021-x__sample_4078,10.1007/s11664-012-2021-x,https://doi.org/10.1007/s11664-012-2021-x,,4078,Ba0.4In0.2Co4Sb12,unknown,n,21,10,4,8,0.1118390083324886,0.4769979948929214,0.3651589865604328,0.0758575261531935,0.4002145498768363,0.3243570237236427,0.0608973983485546,0.4032860918802833,0.3423886935317287,0.0723193340906061,0.3933529757204284,0.3210336416298222,1.115169,1.204517232937346,0.7575826069600302,1.07123448919045,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1118390083324886,0.2305300204051484,,,,,,,,,,,,,,,,,,,,,,,,,0.8807738865337973,0.7126523701536179,-0.1681215163801793,0.1681215163801793,0.8452511165877891,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked
10.1007_s11664-012-2021-x__sample_4079,10.1007/s11664-012-2021-x,https://doi.org/10.1007/s11664-012-2021-x,,4079,Ba0.4In0.3Co4Sb12,unknown,n,21,8,1,4,0.1175923254226033,0.5221853160589688,0.4045929906363654,0.0706651977727182,0.4160543444054816,0.3453891466327633,0.1291265216432714,0.4764020519331454,0.347275530289874,0.0958415974782297,0.4206527600957771,0.3248111626175473,1.160124,1.1379145935865216,0.6841519016074287,1.0170121861728905,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1175923254226033,0.2448266580773759,,,,,,,,,,,,,,,,,,,,,,,,,0.925844931939264,0.7126523701536179,-0.213192561785646,0.213192561785646,0.8080005322098949,good,unknown,no,75,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked
10.1007_s11664-012-2021-x__sample_4080,10.1007/s11664-012-2021-x,https://doi.org/10.1007/s11664-012-2021-x,,4080,Ba0.4In0.4Co4Sb12,unknown,n,21,8,3,6,0.1122837468162914,0.7129781668314997,0.6006944200152082,0.1351958565555912,0.4736850587931406,0.3384892022375493,0.1045307271125111,0.5211380737120496,0.4166073465995384,0.109156032440717,0.4982669572107525,0.3891109247700354,1.173924,1.444310436058548,0.7143022253681484,1.197167768813738,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1122837468162914,0.226011573499956,,,,,,,,,,,,,,,,,,,,,,,,,1.1211534631400792,0.7126523701536179,-0.4085010929864613,0.4085010929864613,0.6646457460422995,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked
10.1007_s11664-012-2403-0__sample_8588,10.1007/s11664-012-2403-0,https://doi.org/10.1007/s11664-012-2403-0,,8588,Mg2Si,unknown,n,10,4,0,3,0.3146851549176366,0.8622817578764373,0.5475966029588007,0.4514658611427755,0.4454473992412886,-0.0060184619014868,,,,0.3617407069547784,0.5175848379639802,0.1558441310092018,,1.2867438643445368,0.5765491987274497,0.7762720290180968,unknown,no,no,not_evaluated,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,False,False,medium,0.3146851549176366,0.655306020886702,,,,,,,,,,,,,,,,,,,,,,,,,0.2535642548854021,-1.3768894836670535,-1.6304537385524556,1.6304537385524556,0.1958406934913721,large_under_prediction,unknown,no,25,C,insufficient ZT evaluation rows; sintering check required later,high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,10,low,manual review not checked
10.1007_s11664-012-2403-0__sample_8589,10.1007/s11664-012-2403-0,https://doi.org/10.1007/s11664-012-2403-0,,8589,Mg2Si,unknown,n,10,4,0,3,0.3588829554341215,1.3699944141412623,1.0111114587071408,0.4981863036584801,0.6006421664650528,0.1024558628065726,,,,0.4571978922637528,0.611568072765651,0.1543701805018981,,1.8543878781100287,0.4943072325031326,1.0640062170171312,unknown,no,no,not_evaluated,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,False,False,medium,0.3588829554341215,0.6501642496636777,,,,,,,,,,,,,,,,,,,,,,,,,0.7729074448676931,-1.3768894836670535,-2.1497969285347467,2.1497969285347467,0.1165078147840454,large_under_prediction,unknown,no,25,C,insufficient ZT evaluation rows; sintering check required later,high predicted ZT,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,10,low,manual review not checked
10.1007_s11664-012-2403-0__sample_8591,10.1007/s11664-012-2403-0,https://doi.org/10.1007/s11664-012-2403-0,,8591,Mg2Si0.8Sn0.2,unknown,n,9,3,0,2,0.2088067267043408,1.0477903259108603,0.8389835992065195,0.2253896760985496,0.566754045655646,0.3413643695570963,,,,0.2058792360843802,0.5765621009495818,0.3706828648652016,,1.832147470360065,0.656203068431513,1.319861418232544,unknown,no,no,not_evaluated,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,False,False,medium,0.2088067267043408,0.364650801156429,,,,,,,,,,,,,,,,,,,,,,,,,0.6883235087220415,-0.1344920254142135,-0.8228155341362551,0.8228155341362551,0.4391933482128983,large_under_prediction,unknown,no,25,C,insufficient ZT evaluation rows; sintering check required later,high predicted ZT,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,10,low,manual review not checked
10.1007_s11664-012-2410-1__sample_13515,10.1007/s11664-012-2410-1,https://doi.org/10.1007/s11664-012-2410-1,,13515,ZrSe2,unknown,n,21,19,0,2,0.4531355656022027,2.035765780000411,1.5826302143982085,0.3742979799256408,0.8397397709239394,0.4654417909982985,,,,0.3459310551217525,0.8150752345296759,0.4691441794079233,0.06926978,1.0283996464893952,0.141325406954461,1.0286739878360858,unknown,no,no,not_evaluated,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,low,0.4531355656022027,0.8933834563350028,,,,,,,,,,,,,,,,,,,,,,,,,1.8956553839016328,-0.4846912202139637,-2.3803466041155965,2.3803466041155965,0.0925185046578897,large_under_prediction,unknown,no,75,B,predicted high ZT false positive; insufficient ZT evaluation rows; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,10,low,manual review not checked
10.1007_s11664-013-2824-4__sample_4143,10.1007/s11664-013-2824-4,https://doi.org/10.1007/s11664-013-2824-4,,4143,Co4Sb11.3Te0.5Se0.2,unknown,n,52,21,4,9,0.0935723864557048,0.2918823359315098,0.198309949475805,0.0637233681066701,0.2468441260020495,0.1831207578953793,0.0983391531825837,0.2453004900878789,0.1469613369052952,0.0832523460406077,0.2378828730448713,0.1546305270042635,0.9035831,1.0661740732707974,0.8086408961115588,0.904474821154196,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0935723864557046,0.1509329774997562,,,,,,,,,,,,,,,,,,,,,,,,,0.1562231766753933,0.3441238150110133,0.18790063833562,0.18790063833562,1.20671360832007,good,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,10,low,manual review not checked
10.1007_s11664-013-2824-4__sample_4144,10.1007/s11664-013-2824-4,https://doi.org/10.1007/s11664-013-2824-4,,4144,Co4Sb11.3Te0.5Se0.2,unknown,n,54,30,2,7,0.0834312933367343,0.3624552625551477,0.2790239692184134,0.0670866375527308,0.2861750812654952,0.2190884437127643,0.0366096604886505,0.3154354388214471,0.2788257783327965,0.1011338660451039,0.2564079047520597,0.1552740387069557,0.9557003,1.17109219028525,0.82301116436071,0.947529149218856,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0834312933367343,0.1285416311082438,,,,,,,,,,,,,,,,,,,,,,,,,0.2324685441963812,0.3441238150110133,0.1116552708146321,0.1116552708146321,1.118127343071169,good,unknown,no,75,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,10,low,manual review not checked
10.1007_s11664-013-2824-4__sample_4145,10.1007/s11664-013-2824-4,https://doi.org/10.1007/s11664-013-2824-4,,4145,Co4Sb11.3Te0.5Se0.2,unknown,n,54,22,6,14,0.0866865952900206,0.4950966201151056,0.408410024825085,0.0619676657334898,0.3845242445026339,0.3225565787691441,0.0648090220521799,0.40191183634176,0.33710281428958,0.0640997845846833,0.3732083005939749,0.3091085160092915,1.072964,1.2902354651161545,0.7924516171930699,1.067557184002231,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0866865952900206,0.1173553558718524,,,,,,,,,,,,,,,,,,,,,,,,,0.3671947806695627,0.3441238150110133,-0.0230709656585493,0.0230709656585493,0.97719313415829,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked
