sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,step22_problem_reason,needs_step23_error_analysis
10.1002_ejic.201100282__sample_6267,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6267,YbCd0.5Mn1.5Sb2,unknown,p,8,7,6,6,0.2845798828921901,3.391990730127587,3.107410847235397,0.20060754666595154,31.45476682329221,31.254159276626257,0.9652864648660707,0.9588136182890316,-0.006472846577039171,0.19154022511528027,30.720256400165642,30.528716175050363,0.007570118,0.0005427696201257,0.0159420702544032,0.0006915796765644,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_ejic.201100282__sample_6268,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6268,YbCd1.95Mn0.05Sb2,unknown,p,8,6,2,5,0.09905025787725345,0.55307857206579,0.45402831418853656,0.0926251077529962,0.7598572842333516,0.6672321764803555,0.11497745755052576,0.8062134967560138,0.691236039205488,0.10634349191164191,0.7589222266705867,0.6525787347589448,0.6170125,0.6843826538286085,1.1792737772589048,0.7488185528275166,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1002_ejic.201100282__sample_6269,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6269,YbCd1.8Mn0.2Sb2,unknown,p,8,5,2,3,0.09866588481826293,1.2810300103016854,1.1823641254834225,0.09962160654240305,2.625929536041702,2.526307929499299,0.05730520952045925,2.5895125015394678,2.5322072920190086,0.05658610159728584,2.4308639070306666,2.3742778054333806,0.955884,0.9018639413887348,3.2346899699360145,0.991572960589638,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1002_ejic.201100282__sample_6270,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6270,YbCd1.2Mn0.8Sb2,unknown,p,8,6,5,5,0.09373626659445283,2.6455079118633833,2.5517716452689303,0.07756279647763288,12.929109852883942,12.851547056406309,0.059490497399314037,13.326333924333687,13.266843426934372,0.09253320362680564,12.893862718685318,12.801329515058512,0.1265396,0.1155570006362038,1.6255649041670983,0.1398968548750358,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1002_ejic.201100282__sample_6271,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6271,YbMn2Sb2,unknown,n,8,8,1,1,0.40542807825786,2.3620553252203296,1.9566272469624697,0.34377043948777475,10.078151978910075,9.7343815394223,0.9956938471650025,0.9558741470988269,-0.039819700066175634,0.8215910887151608,17.666142031342762,16.844550942627603,0.01394612,1.5902277927419012e-05,0.0001629532446958,8.729883466127136e-06,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_ejic.201100282__sample_6272,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6272,YbCd1.9Mn0.1Sb2,unknown,p,8,8,2,8,0.14566857017215834,0.8943794640502158,0.7487108938780576,0.12474918983903865,1.4435237021715093,1.3187745123324706,0.22275804015971767,1.838479495246811,1.6157214550870935,0.12474918983899343,1.4435237021714198,1.3187745123324264,0.8866546,0.9592061832190064,2.3181927702001284,1.1505384514808068,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1002_ejic.201100282__sample_6273,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6273,YbCd1.6Mn0.4Sb2,unknown,p,8,5,1,3,0.12714609163063784,1.6389018738887975,1.5117557822581595,0.06845498632854555,3.95777132461703,3.8893163382884843,0.12592575128894085,3.478877585652417,3.352951834363476,0.09180294782529519,3.7326494489048248,3.6408465010795297,0.7374636,0.644597942121753,3.30300918827454,0.8196558955222745,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1002_ejic.201100282__sample_6274,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6274,YbCdMnSb2,unknown,p,8,6,3,5,0.1824380779143671,2.2649570872936917,2.0825190093793244,0.10604178042377177,8.41409131247918,8.308049532055408,0.2509325021899181,6.161156030287579,5.910223528097661,0.1055973920555184,8.177888402372608,8.07229101031709,0.03780636,0.0259469512368035,0.2480553045756666,0.0378105619782147,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_pssa.200723480__sample_26665,10.1002/pssa.200723480,https://doi.org/10.1002/pssa.200723480,,26665,YBa2Cu3O7,unknown,p,26,0,0,0,0.13738317357698906,2.245427785105498,2.1080446115285087,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_pssa.200723480__sample_26666,10.1002/pssa.200723480,https://doi.org/10.1002/pssa.200723480,,26666,YBa2Cu2.99Ag0.01O7,unknown,p,25,0,0,0,0.16060170592105685,2.495810927313171,2.335209221392114,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_pssa.200723480__sample_26667,10.1002/pssa.200723480,https://doi.org/10.1002/pssa.200723480,,26667,YBa2Cu2.98Ag0.02O7,unknown,p,26,0,0,0,0.11886038754656814,3.0165607844283575,2.897700396881789,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_pssa.200723480__sample_26668,10.1002/pssa.200723480,https://doi.org/10.1002/pssa.200723480,,26668,YBa2Cu2.95Ag0.05O7,unknown,p,25,0,0,0,0.14279659658046823,3.40061203255768,3.2578154359772116,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_pssa.201127501__sample_16830,10.1002/pssa.201127501,https://doi.org/10.1002/pssa.201127501,,16830,Ag0.8Pb18SbTe15Se5,unknown,n,24,0,0,0,0.27434312833068913,1.2549290241920386,0.9805858958613494,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_pssa.201127501__sample_16831,10.1002/pssa.201127501,https://doi.org/10.1002/pssa.201127501,,16831,Ag0.8Pb18SbTe10Se10,unknown,n,25,0,0,0,0.2926643628936366,1.699630765831311,1.4069664029376745,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_pssa.201127501__sample_16832,10.1002/pssa.201127501,https://doi.org/10.1002/pssa.201127501,,16832,Ag0.8Pb18SbTe5Se15,unknown,n,22,0,0,0,0.07550112675203408,1.281871058979192,1.206369932227158,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_pssa.201228589__sample_5618,10.1002/pssa.201228589,https://doi.org/10.1002/pssa.201228589,,5618,Bi2.0Se0.3Te2.7,unknown,n,8,8,6,6,0.1483620739451038,0.750769657432008,0.6024075834869042,0.12976125741094915,1.1107637000213724,0.9810024426104232,0.11043456612720219,0.9768107095168697,0.8663761433896675,0.10888220545427087,0.9846432432640944,0.8757610378098235,0.4490934,0.4827795807702814,1.007799695585284,0.4493466851476963,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1002_pssa.201300195__sample_40201,10.1002/pssa.201300195,https://doi.org/10.1002/pssa.201300195,,40201,Ba8.0Cu4.7Ge35.2Si6.2,unknown,n,13,0,0,0,0.15456510667920736,1.0216063628579013,0.867041256178694,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_pssa.201300195__sample_40202,10.1002/pssa.201300195,https://doi.org/10.1002/pssa.201300195,,40202,Ba8.0Cu4.6Ge35.0Si6.4,unknown,n,13,0,0,0,0.1564943726611209,1.033757134367093,0.8772627617059722,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_pssa.201300195__sample_40203,10.1002/pssa.201300195,https://doi.org/10.1002/pssa.201300195,,40203,Ba8.0Cu4.7Ge35.0Si6.3,unknown,n,13,0,0,0,0.15374311019608264,1.029432303875478,0.8756891936793954,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_pssa.202000096__sample_83943,10.1002/pssa.202000096,https://doi.org/10.1002/pssa.202000096,,83943,Ti2FeNiSb1.8Sn0.2,unknown,p,10,9,8,8,0.3043324721387246,1.1936963267912248,0.8893638546525002,0.21106728098755598,2.489241026086005,2.2781737450984494,0.21126546618908018,2.4371786490911322,2.225913182902052,0.2281125383576612,2.4993234590761144,2.2712109207184534,0.3654,0.3286319534882205,1.042303316704444,0.3606198854182174,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1002_pssa.202000096__sample_83944,10.1002/pssa.202000096,https://doi.org/10.1002/pssa.202000096,,83944,Ti2FeNiSb1.7Sn0.3,unknown,p,10,7,6,6,0.296378853108667,0.9312394382631555,0.6348605851544884,0.1922577726562659,1.882523551742814,1.690265779086548,0.22030074434209468,1.9499591452905072,1.7296584009484124,0.21244544193584525,1.9313313125204317,1.7188858705845864,0.4178,0.3954213470788848,0.956010832520971,0.3945506587918884,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; possible missing structure/additive feature,True
10.1002_pssa.202000096__sample_83945,10.1002/pssa.202000096,https://doi.org/10.1002/pssa.202000096,,83945,Ti2FeNiSb1.6Sn0.4,unknown,p,10,10,9,9,0.3345125403132787,0.9723091601157609,0.6377966198024821,0.2677445494790818,1.6343543113370074,1.3666097618579256,0.25619054900991267,1.533399768318816,1.2772092193089035,0.27334996441905973,1.5900487452415344,1.3166987808224746,0.3209,0.2909418342283272,0.7249322214507012,0.3189040734939485,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; possible missing structure/additive feature,True
10.1002_pssa.202000096__sample_83946,10.1002/pssa.202000096,https://doi.org/10.1002/pssa.202000096,,83946,Ti2FeNiSb1.5Sn0.5,unknown,p,10,10,9,10,0.34828326913384805,0.8763507021389647,0.5280674330051167,0.28420206951316584,1.373706141762935,1.089504072249769,0.206753555355312,1.1291967210900433,0.9224431657347313,0.28420206951312854,1.3737061417628467,1.089504072249718,0.2622,0.2244323278279233,0.5015705032834814,0.2592184040897136,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; possible missing structure/additive feature,True
10.1002_pssa.202000096__sample_83947,10.1002/pssa.202000096,https://doi.org/10.1002/pssa.202000096,,83947,Ti2FeNiSb1.7Sn0.3,unknown,p,10,10,8,9,0.29540525303810217,0.9331248424009537,0.6377195893628516,0.2250274539767673,1.5290327798779335,1.3040053259011661,0.20954071832473795,1.7460875644398028,1.5365468461150649,0.23077484677513782,1.5874428310142266,1.3566679842390887,0.3956,0.3967997398891237,0.9615659789831086,0.4154640775986541,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; possible missing structure/additive feature,True
10.1002_pssa.202000096__sample_83948,10.1002/pssa.202000096,https://doi.org/10.1002/pssa.202000096,,83948,Ti1.8Hf0.2FeNiSb1.7Sn0.3,unknown,p,10,10,6,8,0.2953325818397588,1.089988884391456,0.7946563025516973,0.22812830351448352,1.97982143042258,1.7516931269080966,0.1680110707372641,1.9013114277488405,1.7333003570115764,0.22580673301960175,2.180402921889851,1.9545961888702492,0.489,0.4730137186971681,1.3506489994979312,0.4864258674036449,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1002_pssa.202000096__sample_83949,10.1002/pssa.202000096,https://doi.org/10.1002/pssa.202000096,,83949,Ti1.6Hf0.4FeNiSb1.7Sn0.3,unknown,p,10,9,8,9,0.30415086371304423,1.0512262405536599,0.7470753768406156,0.1790956928259072,1.6529454469259337,1.4738497541000264,0.1832312157743545,1.7184394659238424,1.535208250149488,0.1790956928259242,1.6529454469259504,1.4738497541000262,0.5248,0.5303506119554067,1.450702391976709,0.5215928765948125,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1002_pssa.202000096__sample_83950,10.1002/pssa.202000096,https://doi.org/10.1002/pssa.202000096,,83950,Ti1.4Hf0.6FeNiSb1.7Sn0.3,unknown,p,10,8,6,7,0.3118063708879859,1.093492162677462,0.7816857917894762,0.1977431222938687,1.7325030573828075,1.534759935088939,0.2597429391971519,1.691291243408264,1.4315483042111121,0.2208293337040946,1.7006765403662674,1.4798472066621728,0.5189,0.4807432577587706,1.3711811109130558,0.5193767317381086,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1002_pssa.202000419__sample_84406,10.1002/pssa.202000419,https://doi.org/10.1002/pssa.202000419,,84406,Nb0.9Ti0.1FeSb,unknown,p,17,16,1,1,0.30635909917042653,1.2987076160090836,0.992348516838657,0.272937711473722,0.7027254196188735,0.4297877081451515,0.2781058260147038,0.795652400129784,0.5175465741150802,0.27688328943724244,0.7953063349801256,0.5184230455428831,0.7235,0.0377839410663904,0.0106955533772071,0.0522515114288888,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_pssa.202000419__sample_84407,10.1002/pssa.202000419,https://doi.org/10.1002/pssa.202000419,,84407,Nb0.9Ti0.1FeSb,unknown,p,17,12,0,0,0.2782706173502271,1.3833098001117994,1.1050391827615722,0.22562491592368017,0.7504106887847307,0.5247857728610505,,,,,,,0.7753,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_pssc.201300339__sample_8962,10.1002/pssc.201300339,https://doi.org/10.1002/pssc.201300339,,8962,CrSi2,unknown,p,15,0,0,0,0.32125209962658,1.049163266144898,0.727911166518318,,,,,,,,,,0.09821429,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_slct.201901565__sample_27873,10.1002/slct.201901565,https://doi.org/10.1002/slct.201901565,,27873,Bi0.3Sb1.7Te,unknown,p,12,11,2,2,0.1326788924609495,0.1900547290945301,0.05737583663358062,0.12217753292201282,0.14200616610520644,0.019828633183193625,0.1088002011339765,0.19379623308533991,0.08499603195136342,0.11029306480001916,0.19447959691102568,0.08418653211100652,1.050029,1.0644857087539612,0.9290564164193378,1.0318225737449835,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1002_slct.201901565__sample_27874,10.1002/slct.201901565,https://doi.org/10.1002/slct.201901565,,27874,Cu0.0008Bi0.3Sb1.6992Te,unknown,p,12,12,2,2,0.16669214282722666,0.4048736634743474,0.23818152064712073,0.1476987667645844,0.298956462571596,0.15125769580701162,0.09670226104127796,0.34984773223433974,0.25314547119306174,0.08818102315511588,0.3530797951210112,0.2648987719658953,1.170803,1.1915624974580077,0.8239040387362554,1.1654880902083715,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1002_slct.201901565__sample_27875,10.1002/slct.201901565,https://doi.org/10.1002/slct.201901565,,27875,Cu0.001Bi0.3Sb1.699Te,unknown,p,12,12,9,9,0.17250679824743745,0.44458452429332235,0.27207772604588487,0.152695930188274,0.3263281759173956,0.17363224572912161,0.1379080550907249,0.2778690846350642,0.1399610295443393,0.13719208829552643,0.2789635415104261,0.1417714532148997,1.281702,1.274020822784709,0.8457138432067997,1.2863181689430887,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1002_slct.201901565__sample_27876,10.1002/slct.201901565,https://doi.org/10.1002/slct.201901565,,27876,Cu0.0025Bi0.3Sb1.6975Te,unknown,p,12,12,2,2,0.1739536826183059,0.6113058831115044,0.43735220049319845,0.15174342763553464,0.4350148232149433,0.2832713955794086,0.2384279259694596,0.40949753789049126,0.17106961192103165,0.23612751333957324,0.4117116097679131,0.17558409642833986,1.221653,1.219344575643261,0.6786024655334265,1.051866554016497,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1002_slct.201901565__sample_27877,10.1002/slct.201901565,https://doi.org/10.1002/slct.201901565,,27877,Cu0.005Bi0.3Sb1.695Te,unknown,p,12,12,2,2,0.1617561037582632,0.5480308057370322,0.386274701978769,0.14159591852678516,0.3998148502505244,0.2582189317237392,0.1234973780571981,0.4807815814250803,0.35728420336788225,0.12949220319062174,0.48433276718024687,0.35484056398962516,1.205655,1.0879046917412438,0.644447762579523,1.1879664028763652,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1002_smll.202101328__sample_44605,10.1002/smll.202101328,https://doi.org/10.1002/smll.202101328,,44605,Bi1.997W0.003Te2.482Cl0.018Se0.5,unknown,n,12,10,7,8,0.09648963080790163,0.33645901965984165,0.23996938885194002,0.05737739463472311,0.24905626227899388,0.19167886764427078,0.080880867770479,0.2184183708079965,0.1375375030375175,0.06149630350605081,0.23502777937933794,0.17353147587328713,1.169615,1.2834097539822382,0.9297810302980012,1.1741931155887424,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1002_smll.202101328__sample_44606,10.1002/smll.202101328,https://doi.org/10.1002/smll.202101328,,44606,Bi1.996W0.004Te2.476Cl0.024Se0.5,unknown,n,12,5,1,1,0.1465952969310259,0.40490034941408687,0.25830505248306096,0.11933153521056164,0.31444299761432765,0.195111462403766,0.10326605954559898,0.38518078141004664,0.28191472186444766,0.1245015404304785,0.3997402635206576,0.2752387230901791,1.353907,1.0850740732340984,0.7439490842511827,1.2393786206861224,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1002_smll.202101328__sample_44607,10.1002/smll.202101328,https://doi.org/10.1002/smll.202101328,,44607,Bi1.995W0.005Te2.47Cl0.03Se0.5,unknown,n,12,7,5,6,0.13975168206031738,0.5130984759934677,0.3733467939331503,0.12451949300823076,0.4230648523698634,0.2985453593616326,0.14645173236499126,0.41397870196179565,0.2675269695968044,0.11797992415776326,0.4119777707584283,0.293997846600665,1.10741,1.21146854621996,0.7394367561679214,1.1220761999714557,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1002_zaac.201300383__sample_1251,10.1002/zaac.201300383,https://doi.org/10.1002/zaac.201300383,,1251,K8Zn4Sn42,unknown,n,72,0,0,0,0.10519605353974425,1.1044580093210017,0.9992619557812574,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_zaac.202000224__sample_39313,10.1002/zaac.202000224,https://doi.org/10.1002/zaac.202000224,,39313,(Sn12Sb2Te15)44.09(NiTe2)55.91,unknown,p,19,19,19,19,0.1483822113197338,1.2409151592026897,1.092532947882956,0.12810640907956422,0.7049156612182766,0.5768092521387125,0.13866701025317485,0.7095140184753093,0.5708470082221344,0.12810640907955592,0.7049156612182519,0.5768092521386959,0.4224829,0.5491813701732169,0.1601990205305322,0.413294943928585,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1002_zaac.202000224__sample_39314,10.1002/zaac.202000224,https://doi.org/10.1002/zaac.202000224,,39314,(Sn12Sb2Te15)25.95(NiTe2)74.05,unknown,p,19,19,19,19,0.14880164327400627,1.517969123184243,1.3691674799102367,0.1279699402997908,0.7766670954229111,0.6486971551231203,0.1342097197672018,0.7806311643788908,0.6464214446116889,0.12796994029979136,0.7766670954228799,0.6486971551230886,0.3381225,0.4465765268146438,0.0985882941882375,0.3369634673167178,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1007_bf00661543__sample_17664,10.1007/bf00661543,https://doi.org/10.1007/bf00661543,,17664,Pd99.999Ru0.001,unknown,p,18,0,0,0,0.00012439426325745688,7.556676762945038,7.556552368681781,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1007_bf00661543__sample_17665,10.1007/bf00661543,https://doi.org/10.1007/bf00661543,,17665,Pd99.995Ru0.005,unknown,p,43,0,0,0,6.553940220244794e-05,6.377935041442304,6.3778695020401015,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1007_bf00661543__sample_17666,10.1007/bf00661543,https://doi.org/10.1007/bf00661543,,17666,Pd99.99Ru0.01,unknown,p,35,0,0,0,0.0023019815983892416,5.711119921127815,5.708817939529426,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1007_bf00661543__sample_17667,10.1007/bf00661543,https://doi.org/10.1007/bf00661543,,17667,Pd99.95Ru0.05,unknown,p,24,0,0,0,4.2425333993696606e-05,4.418828187527844,4.418785762193851,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1007_s10853-012-6967-0__sample_8797,10.1007/s10853-012-6967-0,https://doi.org/10.1007/s10853-012-6967-0,,8797,Mg2Si0.6Sn0.4,unknown,n,52,0,0,0,0.3113781873845435,1.0341113138360616,0.7227331264515181,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1007_s10853-012-6967-0__sample_8798,10.1007/s10853-012-6967-0,https://doi.org/10.1007/s10853-012-6967-0,,8798,Mg2Si0.4Sn0.6,unknown,n,83,0,0,0,0.08374100422193406,1.058494400908381,0.9747533966864469,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
