sample_key,classification_case_step15,threshold_step15,material_system,n_or_p,composition,DOI,paper_title,zt_obs_max_step14,zt_pred_max_step14,zt_calc_from_obs_max_step14,zt_pred_vs_obs_mape_step14,zt_pred_vs_calc_mape_step14,nanocarbon_keyword_detected_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,manual_review_priority_score_step15,needs_manual_review_step15,needs_sintering_check_later_step15,sintering_check_reason_step15,doi_url
10.1126_sciadv.aar5606__sample_40280,false_negative,1.0,unknown,p,(Bi0.5Sb1.5Te3)79.21(Te)20.79,10.1126/sciadv.aar5606,,1.107289,0.8356640676496401,0.758232126874258,0.08705832089265568,0.10175515175209149,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1126/sciadv.aar5606
10.1126_sciadv.aar5606__sample_40281,true_positive,1.0,unknown,p,(Bi0.5Sb1.5Te3)65.57(Te)34.43,10.1126/sciadv.aar5606,,1.100292,1.036927832399153,1.1278225022051542,0.10724870893182174,0.09650171920383596,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1126/sciadv.aar5606
10.1126_sciadv.aar5606__sample_40282,true_positive,1.0,unknown,p,(Bi0.5Sb1.5Te3)55.94(Te)44.06,10.1126/sciadv.aar5606,,1.10379,1.0471728936406732,1.1060852893842894,0.12467567940872419,0.11742191824410973,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1126/sciadv.aar5606
10.1126_sciadv.aar5606__sample_40283,true_positive,1.0,unknown,p,(Bi0.5Sb1.5Te3)48.78(Te)51.22,10.1126/sciadv.aar5606,,1.180758,1.0841954405624026,1.018795365797465,0.0935263962163529,0.1061723231542842,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1126/sciadv.aar5606
10.1126_sciadv.aar5606__sample_40284,true_positive,1.0,unknown,p,(Bi0.5Sb1.5Te3)43.24(Te)56.76,10.1126/sciadv.aar5606,,1.142274,1.122092492792127,1.20466503981243,0.08657215295610264,0.10293855912350498,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1126/sciadv.aar5606
10.1126_sciadv.aar5606__sample_40287,true_positive,1.0,unknown,p,(Bi0.5Sb1.5Te3)65.57(Te)34.43,10.1126/sciadv.aar5606,,,1.0638350195951227,1.0015188503641006,,0.07371107863243925,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1126/sciadv.aar5606
10.1126_sciadv.aar5606__sample_40289,true_positive,1.0,unknown,p,(Bi0.5Sb1.5Te3)48.78(Te)51.22,10.1126/sciadv.aar5606,,1.156268,1.056568532478997,1.1347168004732344,0.05816095900955185,0.09895821152928559,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1126/sciadv.aar5606
10.1126_sciadv.aar5606__sample_40290,false_negative,1.0,unknown,p,(Bi0.5Sb1.5Te3)43.24(Te)56.76,10.1126/sciadv.aar5606,,1.163265,0.9898542341866605,1.1424229105337176,0.17145324358991323,0.10196843025556947,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1126/sciadv.aar5606
10.1126_sciadv.abc0726__sample_39483,false_negative,1.0,unknown,p,(Ge0.99Cu0.02Te)0.73(PbSe)0.27,10.1126/sciadv.abc0726,,1.312486,0.2860043640617504,0.4959882599438055,0.4503022642074526,0.4452384825877809,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1126/sciadv.abc0726
10.1126_sciadv.abc0726__sample_39484,false_negative,1.0,unknown,p,(Ge0.98Cu0.04Te)0.77(PbSe)0.23,10.1126/sciadv.abc0726,,1.09622,0.7314540778491918,0.6302844949307291,0.41561307587435864,0.3932407445993843,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1126/sciadv.abc0726
10.1126_sciadv.abc0726__sample_39485,true_positive,1.0,unknown,n,Mg3.0482Y0.0018SbBi,10.1126/sciadv.abc0726,,1.205751,1.5668466945780106,1.2108383111665175,0.16587020556557874,0.15235491106169285,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1126/sciadv.abc0726
10.1126_sciadv.abc0726__sample_39486,false_negative,1.0,unknown,n,Mg3.0480Y0.0020SbBi,10.1126/sciadv.abc0726,,1.044728,0.7986233702614975,0.933796393664829,0.13386170641185507,0.1190651385086153,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1126/sciadv.abc0726
10.1126_sciadv.abc0726__sample_39487,false_negative,1.0,unknown,n,Mg3.0476Y0.0024SbBi,10.1126/sciadv.abc0726,,1.026837,0.9864921968650442,1.0182238532587322,0.14065109175084087,0.13657709006556634,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1126/sciadv.abc0726
10.1126_sciadv.abc0726__sample_39488,false_negative,1.0,unknown,n,Mg3.0472Y0.0028SbBi,10.1126/sciadv.abc0726,,1.074121,0.7534068233538945,0.8822684501556011,0.06650309384138302,0.1282668312985883,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1126/sciadv.abc0726
10.1126_science.1092963__sample_42651,true_positive,1.0,unknown,n,AgPb18SbTe20,10.1126/science.1092963,,1.583578,3.2523077212946157,1.6536178540892914,,0.9667831435490771,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1126/science.1092963
10.1126_science.1156446__sample_9107,true_positive,1.0,unknown,p,Bi8Sb44Te48,10.1126/science.1156446,,1.430189,1.4970387059232682,1.4320870414752211,0.16172995538685617,0.15962172813254336,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1126/science.1156446
10.1126_science.1156446__sample_9108,false_negative,1.0,unknown,p,BiSbTe alloy,10.1126/science.1156446,,1.050943,0.9361061751833102,1.051366701716796,0.13051305411957514,0.1343985136363368,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1126/science.1156446
10.1126_science.aaa4166__sample_42662,true_positive,1.0,unknown,p,Bi0.5Sb1.5Te3,10.1126/science.aaa4166,,1.861821,1.6314438478596256,1.616876301894259,0.10730069361496096,0.0795679669063771,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1126/science.aaa4166
10.1126_science.aaa4166__sample_42663,false_negative,1.0,unknown,p,Bi0.5Sb1.5Te3,10.1126/science.aaa4166,,1.269292,0.7663722342185988,0.6832935496462831,0.10745896331293495,0.12158564150843017,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1126/science.aaa4166
10.1126_science.aaa4166__sample_42664,false_negative,1.0,unknown,p,Bi0.5Sb1.5Te3,10.1126/science.aaa4166,,1.016133,0.9707915922153452,0.974712217234452,0.014558439367670421,0.004022341107235545,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1126/science.aaa4166
10.1126_science.aad3749__sample_42728,false_negative,1.0,unknown,p,SnSe,10.1126/science.aad3749,,1.515385,0.225559164964852,0.1420607939882442,0.3328493688196949,0.5877650591162925,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1126/science.aad3749
10.1126_science.aax5123__sample_43815,false_positive,1.0,unknown,p,SnS,10.1126/science.aax5123,,0.9057971,2.0681816055378843,0.7189752853222914,0.6003527625246592,0.779502889833035,False,False,False,55,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1126/science.aax5123
10.1126_science.aax5123__sample_43816,false_positive,1.0,unknown,p,SnS0.97Se0.03,10.1126/science.aax5123,,0.8090415,2.046940153886835,0.8785544420911859,0.810710359993503,0.6227833033513365,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1126/science.aax5123
10.1126_science.aax5123__sample_43817,true_positive,1.0,unknown,p,SnS0.94Se0.06,10.1126/science.aax5123,,1.248293,2.2822301109178733,1.1816076596319374,0.397067741232548,0.404383782736825,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1126/science.aax5123
10.1126_science.aax5123__sample_43818,true_positive,1.0,unknown,p,SnS0.91Se0.09,10.1126/science.aax5123,,1.637022,3.6464319294778207,1.8983420607902968,0.8113762589792005,0.4295752678469783,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1126/science.aax5123
10.1126_science.aax5123__sample_43819,false_positive,1.0,unknown,p,SnS0.88Se0.12,10.1126/science.aax5123,,0.8672623,2.231872523436367,0.8546069579261949,0.8707201233667179,0.884762260983729,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1126/science.aax5123
10.1134_s0020168506070041__sample_6881,true_positive,1.0,unknown,p,(Bi0.5Sb1.5Te3)0.96(Bi2Se3)0.04,10.1134/s0020168506070041,,,2.589800822036032,1.017312946419995,,0.6170651693969544,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1134/s0020168506070041
10.1134_s0020168509020034__sample_30396,false_positive,1.0,unknown,n,Bi2Te2.82Se0.18,10.1134/s0020168509020034,,,1.1216097316234785,0.6964799215959343,,0.5730454158118675,False,True,True,75,yes,yes,large ZT prediction error; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1134/s0020168509020034
10.1134_s0020168511050104__sample_6893,false_positive,1.0,unknown,p,Bi0.6Sb1.4Te3,10.1134/s0020168511050104,,,1.720791148478098,0.5633810895142125,,0.6905546722904085,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1134/s0020168511050104
10.1134_s0020168511050104__sample_6895,false_positive,1.0,unknown,p,Bi0.6Sb1.4Se0.12Te2.88,10.1134/s0020168511050104,,,2.212813094798226,0.8138130264352114,,0.4464779669262519,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1134/s0020168511050104
10.1134_s0020168511050104__sample_6896,false_positive,1.0,unknown,n,Bi2Te2.82Se0.18,10.1134/s0020168511050104,,,1.4022977687803866,0.8629407044258206,,0.4332943856088793,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1134/s0020168511050104
10.1134_s0020168511050104__sample_6897,false_positive,1.0,unknown,n,Bi2Te2.82Se0.18,10.1134/s0020168511050104,,,1.775096067925708,0.8772872848825074,,0.4930034677965226,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1134/s0020168511050104
10.1134_s0020168511050104__sample_6898,false_positive,1.0,unknown,n,Bi2Te2.82Se0.18,10.1134/s0020168511050104,,,1.0423558033262794,0.6178617763406163,,0.4611372715222134,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1134/s0020168511050104
10.1134_s002016851112017x__sample_30392,true_positive,1.0,unknown,n,Bi2Te2.7Se0.3,10.1134/s002016851112017x,,,1.6348641277691716,1.09208047848238,,0.33777632004314484,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1134/s002016851112017x
10.1134_s002016851112017x__sample_30393,true_positive,1.0,unknown,n,(Bi2Te2.7Se0.3)0.998(In2Te3)0.002,10.1134/s002016851112017x,,,1.782066300730245,1.3632658930767627,,0.2684111992258506,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1134/s002016851112017x
10.1134_s002016851112017x__sample_30394,true_positive,1.0,unknown,n,(Bi2Te2.7Se0.3)0.995(In2Te3)0.005,10.1134/s002016851112017x,,,1.3677605923714933,1.141491377244065,,0.20405224441456388,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1134/s002016851112017x
10.1134_s0020168515070067__sample_6916,false_positive,1.0,unknown,n,Bi2Te2.7Se0.3,10.1134/s0020168515070067,,0.900271,1.079730917227613,0.7584876722011383,,0.42353126728378304,False,True,True,75,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1134/s0020168515070067
10.1134_s0020168516080070__sample_6917,false_positive,1.0,unknown,p,(Bi0.5Sb1.5Te3)99.55(Pb)0.45,10.1134/s0020168516080070,,0.5240076,1.0657950319727645,0.460934468215573,1.2588366576114214,1.3122484983577019,False,True,True,120,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1134/s0020168516080070
10.1134_s0020168516080070__sample_6921,false_positive,1.0,unknown,p,Bi0.4Sb1.6Te3,10.1134/s0020168516080070,,0.9073973,1.801633620475927,1.0061471855078483,0.6123358430791075,0.49951907980426585,False,True,True,75,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1134/s0020168516080070
10.1134_s002016852003005x__sample_34503,true_positive,1.0,unknown,p,Sb1.6Bi0.4Te3,10.1134/s002016852003005x,,1.212372,2.105556323352061,1.2294784623919288,0.5873591859062912,0.698976794903001,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1134/s002016852003005x
10.1134_s002016852003005x__sample_34504,false_positive,1.0,unknown,p,Pb0.04Sb1.5Bi0.5Te3,10.1134/s002016852003005x,,0.6382807,1.119684260299201,0.6012088320672867,0.5635919944669529,0.6427598233361258,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1134/s002016852003005x
10.1134_s002016852003005x__sample_34505,true_positive,1.0,unknown,p,Sb1.6Bi0.4Te3,10.1134/s002016852003005x,,1.06903,1.9823659548802601,1.0305648824214604,0.8525817657842865,0.9414840292295741,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1134/s002016852003005x
10.1134_s002016852003005x__sample_34506,true_positive,1.0,unknown,p,Pb0.02Sb1.6Bi0.4Te3,10.1134/s002016852003005x,,1.20056,2.1628264522523404,1.1453626238484056,0.7110371775416373,0.7320448659622184,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1134/s002016852003005x
10.1134_s0020168520080063__sample_41824,false_positive,1.0,unknown,n,PbTe0.96I0.04,10.1134/s0020168520080063,,0.9004752,1.5542462330203386,0.9074614499694204,0.5378527456996949,0.5302468387668449,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1134/s0020168520080063
10.1134_s0020168520080063__sample_41825,true_positive,1.0,unknown,n,PbTe0.96I0.04,10.1134/s0020168520080063,,1.338657,2.473430308157221,1.2250257549787873,0.5560655679155504,0.47354960964015136,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1134/s0020168520080063
10.1134_s0020168520080063__sample_41826,false_positive,1.0,unknown,n,PbTe0.96I0.04,10.1134/s0020168520080063,,0.9669691,2.4429396012782,0.8660574931199617,0.6967971143379343,0.6983695041033329,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1134/s0020168520080063
10.1134_s1063739713080052__sample_5841,true_positive,1.0,unknown,p,Bi0.4Sb1.6Te3,10.1134/s1063739713080052,,1.24716,1.2136149946381485,1.2695445742582274,0.10097328535813047,0.10571380365940987,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1134/s1063739713080052
10.1134_s1063782619050063__sample_40306,false_positive,1.0,unknown,n,Mg2(Ge0.02Si0.8Sn0.18)0.99Sb0.01,10.1134/s1063782619050063,,0.3051731,1.512144715034217,1.0912334281305875,0.04494108805236697,0.1353861408071969,False,True,True,75,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1134/s1063782619050063
10.1134_s1063782619050063__sample_40307,false_positive,1.0,unknown,n,Mg2(Ge0.03Si0.8Sn0.17)0.99Sb0.01,10.1134/s1063782619050063,,0.929456,1.0754964785621186,0.9287057034496488,0.14751291200731842,0.11098053352696005,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1134/s1063782619050063
10.1134_s1063783406120080__sample_5636,false_positive,1.0,unknown,p,Bi1.8Sb0.15Te2.7Se0.15S0.15,10.1134/s1063783406120080,,,1.0309262105151242,0.9619264483794366,,0.039768702420937364,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1134/s1063783406120080
10.1142_s1793604713400031__sample_27589,false_positive,1.0,unknown,p,CeFe3.9Mn0.1Sb12,10.1142/s1793604713400031,,0.8314099,1.000923253503096,0.8912660469971192,0.06057851131736894,0.09590114502799721,False,True,True,75,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1142/s1793604713400031
10.1143_jjap.46.5033__sample_7156,false_positive,1.0,unknown,n,(SbI3)0.1(Bi2Te3)99.9,10.1143/jjap.46.5033,,,1.0394707345528156,0.8401138803807646,,0.15131489133329784,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1143/jjap.46.5033
10.1143_jjap.46.5033__sample_7157,false_positive,1.0,unknown,n,(SbI3)0.07(Bi2Te3)99.93,10.1143/jjap.46.5033,,,1.0052723569955773,0.7922512919943083,,0.1639742612381565,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1143/jjap.46.5033
10.1143_jjap.46.5033__sample_7158,false_positive,1.0,unknown,n,(CuBr)0.17(Bi2Te3)99.83,10.1143/jjap.46.5033,,,1.0638053981584592,0.8500955987521676,,0.1556793423214698,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1143/jjap.46.5033
10.1143_jjap.46.5033__sample_7159,false_positive,1.0,unknown,n,(CuBr)0.14(Bi2Te3)99.86,10.1143/jjap.46.5033,,,1.0148517237408046,0.815557945281018,,0.16063651953252908,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1143/jjap.46.5033
10.1155_2013_973060__sample_10805,true_positive,1.0,unknown,n,In0.225Ba0.075Co4Sb12,10.1155/2013/973060,,1.023636,1.1225597908279485,1.0215846935035453,0.06927164808888248,0.06908114343464683,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1155/2013/973060
10.1155_2013_973060__sample_10806,true_positive,1.0,unknown,n,In0.225Ce0.075Co4Sb12,10.1155/2013/973060,,1.015371,1.375289124797754,1.0678696477531977,0.026204243557920184,0.08867982715715123,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1155/2013/973060
10.1155_2013_973060__sample_10807,true_positive,1.0,unknown,n,In0.3Co4Sb12,10.1155/2013/973060,,1.10254,1.3786165232701242,1.1055631751127224,0.1559145291551359,0.11814219035894406,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1155/2013/973060
10.1515_amm-2017-0171__sample_14239,false_positive,1.0,unknown,p,Bi0.5Sb1.5Te3,10.1515/amm-2017-0171,,0.9919325,1.109277157624913,0.9798205403231248,0.04856270060939112,0.05065420733505692,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1515/amm-2017-0171
10.1515_amm-2017-0171__sample_14240,false_positive,1.0,unknown,p,Bi0.5Sb1.5Te3,10.1515/amm-2017-0171,,0.9324734,1.0323010222507594,0.921897735711154,0.049242102979668766,0.050436072128449784,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1515/amm-2017-0171
10.1515_amm-2017-0171__sample_14241,true_positive,1.0,unknown,p,Bi0.5Sb1.5Te3,10.1515/amm-2017-0171,,1.077754,1.1685467598545671,1.0811163692874524,0.04878984807962074,0.04893707748291616,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1515/amm-2017-0171
10.15541_jim20200635__sample_45622,true_positive,1.0,unknown,n,(PbTe)0.97(PbS)0.03,10.15541/jim20200635,,1.242892,1.5182241322350836,1.2525760524473435,0.17727575090316458,0.19891517093870262,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.15541/jim20200635
10.15541_jim20200635__sample_45623,true_positive,1.0,unknown,n,(PbTe)0.95(PbS)0.05,10.15541/jim20200635,,1.304529,1.8517022104626857,1.3037818607587333,0.35343822652786977,0.4596609270626843,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.15541/jim20200635
10.15541_jim20200635__sample_45624,true_positive,1.0,unknown,n,(PbTe)0.93(PbS)0.07,10.15541/jim20200635,,1.175974,1.2982047972956048,1.0378016394716156,0.12234154389037377,0.2188314184520452,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.15541/jim20200635
10.15541_jim20200635__sample_45625,true_positive,1.0,unknown,n,(PbTe)0.945(PbS)0.05(Sb2Se3)0.005,10.15541/jim20200635,,1.436633,2.703913234053344,1.445341739192893,0.6702955778521162,0.5300918451775061,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.15541/jim20200635
10.15541_jim20200635__sample_45626,true_positive,1.0,unknown,n,(PbTe)0.94(PbS)0.05(Sb2Se3)0.01,10.15541/jim20200635,,1.603744,2.54217285914675,1.6026019611349822,0.5851487888009246,0.4338568319888108,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.15541/jim20200635
10.15541_jim20200635__sample_45627,false_negative,1.0,unknown,n,(PbTe)0.935(PbS)0.05(Sb2Se3)0.015,10.15541/jim20200635,,1.045183,0.8432256059721625,0.822091106725776,0.1497140192837455,0.14735566732299088,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.15541/jim20200635
10.1557_jmr.2014.90__sample_13747,false_negative,1.0,unknown,p,Cu1.96Se,10.1557/jmr.2014.90,,1.220125,0.7404383163011703,0.5645217669579924,0.35057438769182714,0.18856763534330392,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1557/jmr.2014.90
10.2320_matertrans.46.959__sample_5542,true_positive,1.0,unknown,p,(Bi2Te3)0.16(Sb2Te3)0.84,10.2320/matertrans.46.959,,1.015875,1.0155764306012254,1.02084945632029,0.13017325068156593,0.1328098681402224,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.2320/matertrans.46.959
10.2320_matertrans.46.959__sample_5543,false_negative,1.0,unknown,p,(Bi2Te3)0.2(Sb2Te3)0.8,10.2320/matertrans.46.959,,1.000176,0.8921950033429726,0.9988998531755446,0.1363170727208641,0.1382122169637602,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.2320/matertrans.46.959
10.2320_matertrans.46.959__sample_5544,true_positive,1.0,unknown,p,(Bi2Te3)0.24(Sb2Te3)0.76,10.2320/matertrans.46.959,,1.144092,1.0132248560235246,1.1444188798382229,0.11982252006034365,0.12199033025853599,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.2320/matertrans.46.959
10.2320_matertrans.46.959__sample_5545,true_positive,1.0,unknown,p,(Bi2Te3)0.16(Sb2Te3)0.84,10.2320/matertrans.46.959,,1.080778,1.1436886394290438,1.081849410309923,0.13512543764849183,0.13671847245004312,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.2320/matertrans.46.959
10.2320_matertrans.46.959__sample_5546,true_positive,1.0,unknown,p,(Bi2Te3)0.2(Sb2Te3)0.8,10.2320/matertrans.46.959,,1.138448,1.148190458950526,1.1411623778871536,0.15518341215500892,0.15757420268111738,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.2320/matertrans.46.959
10.2320_matertrans.46.959__sample_5547,true_positive,1.0,unknown,p,(Bi2Te3)0.24(Sb2Te3)0.76,10.2320/matertrans.46.959,,1.23157,1.1599481046223865,1.2317003796289907,0.126144564608358,0.12717578444168226,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.2320/matertrans.46.959
10.2320_matertrans.m2018386__sample_42943,false_positive,1.0,unknown,p,Ge0.06CeFe3.5Co0.5Sb11.98,10.2320/matertrans.m2018386,,0.6436879,6.460955313340547,7.218822967462936,,0.0523973448429205,False,True,True,75,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.2320/matertrans.m2018386
10.2320_matertrans.m2018386__sample_42944,false_positive,1.0,unknown,p,Ge0.09CeFe3.5Co0.5Sb11.97,10.2320/matertrans.m2018386,,0.8139007,8.257744992760259,8.040852867550667,8.81790390246513,0.08115329991238508,False,True,True,90,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.2320/matertrans.m2018386
10.2320_matertrans.m2018386__sample_42945,false_positive,1.0,unknown,p,Ge0.15CeFe3.5Co0.5Sb11.95,10.2320/matertrans.m2018386,,0.8456738,5.2572977346217264,5.168188577539758,9.08817245484609,0.01724185480948289,False,True,True,100,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.2320/matertrans.m2018386
10.2320_matertrans.m2018386__sample_42946,false_positive,1.0,unknown,p,Ge0.21CeFe3.5Co0.5Sb11.93,10.2320/matertrans.m2018386,,0.8388652,8.617447263561482,8.453125421544216,8.723924860702274,0.05330080798417328,False,True,True,90,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.2320/matertrans.m2018386
10.2320_matertrans.mc200908__sample_9261,false_negative,1.0,unknown,n,Bi1.3(Mg2Si0.8Sn0.2)98.7,10.2320/matertrans.mc200908,,1.061358,0.16442008878090197,0.1567424890191794,,0.04898224986578548,False,True,False,95,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.2320/matertrans.mc200908
10.3365_eml.2010.12.201__sample_27352,true_positive,1.0,unknown,p,Bi0.5Sb1.5Te3Ag0.0031048,10.3365/eml.2010.12.201,,1.094444,1.1706743484224664,1.19801821546189,0.2146857655933721,0.1245812860402742,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.3365/eml.2010.12.201
10.3365_eml.2010.12.201__sample_27353,false_positive,1.0,unknown,p,Bi0.5Sb1.5Te3Ag0.0062096,10.3365/eml.2010.12.201,,0.8888889,1.1208504443535459,0.892556747994659,0.24419955785036973,0.23630029879458894,False,True,True,75,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.3365/eml.2010.12.201
10.3365_eml.2010.12.201__sample_27354,false_positive,1.0,unknown,p,Bi0.5Sb1.5Te3Ag0.0124192,10.3365/eml.2010.12.201,,0.8166667,1.0216299361303487,0.8107101738861047,0.20153177221173296,0.17070768712607864,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.3365/eml.2010.12.201
10.3389_fmats.2020.569723__sample_37124,true_positive,1.0,unknown,n,Bi2Te3,10.3389/fmats.2020.569723,,1.042058,1.182947391994439,1.0469479110996678,0.060087043260477396,0.05601794838686881,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.3389/fmats.2020.569723
