sample_key,composition,material_system,n_or_p,fit_status_step12,n_fit_rows_step12,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,target_available_step18,target_quality_step18,ml_exclusion_reason_step18
10.1007_s10853-012-6959-0__sample_8794,Mg2Si,unknown,n,ok,12,1.0893899759487802,1.7651336099701234,True,low,large sigma fit error
10.1007_s10853-012-6959-0__sample_8795,Mg2Si,unknown,n,ok,12,1.0314772075095169,1.7944973756054647,True,low,large sigma fit error
10.1007_s10853-012-6959-0__sample_8796,Mg2Si,unknown,n,ok,12,1.2020122693027786,1.9307867522063789,True,low,large sigma fit error
10.1007_s10853-013-7220-1__sample_7318,CuCrS2.00,unknown,p,ok,8,1.27863686965294,2.0817238054989886,True,low,large sigma fit error
10.1007_s10853-013-7220-1__sample_7319,CuCrS2.01,unknown,p,ok,8,1.2104157848103143,1.961579332721129,True,low,large sigma fit error
10.1007_s10853-013-7220-1__sample_7320,CuCrS2.02,unknown,p,ok,8,0.9523666201598248,1.5574947061861626,True,low,large validation error
10.1007_s10853-016-9980-x__sample_2535,Pb0.98Ca0.02Te,unknown,p,ok,38,1.9031890209908835,1.3440125786287604,True,low,large sigma fit error
10.1007_s10853-017-1323-z__sample_46092,BiCuSeO,unknown,p,ok,11,0.7959093179728053,1.3918181990639953,True,low,large validation error
10.1007_s10853-017-1323-z__sample_46093,Bi0.98K0.02CuSeO,unknown,p,ok,11,0.841850262422153,1.4553939749706533,True,low,large validation error
10.1007_s10853-017-1323-z__sample_46094,Bi0.96K0.04CuSeO,unknown,p,ok,11,0.7792660002768463,1.3085607347827537,True,low,large validation error
10.1007_s10853-017-1323-z__sample_46095,Bi0.94K0.06CuSeO,unknown,p,ok,11,0.6551358121294443,1.04888921524184,True,low,large validation error
10.1007_s10853-018-2048-3__sample_46114,In5SnSbO12,unknown,n,ok,15,1.7010694082639015,2.346495040065062,True,low,large sigma fit error
10.1007_s10853-018-2048-3__sample_46115,In4.95Ga0.05SnSbO12,unknown,n,ok,15,2.2300889434415403,2.8135833720322405,True,low,large sigma fit error
10.1007_s10853-018-2048-3__sample_46116,In4.875Ga0.125SnSbO12,unknown,n,ok,15,2.2496403467074755,2.879709860580544,True,low,large sigma fit error
10.1007_s10853-018-2048-3__sample_46117,In4.75Ga0.25SnSbO12,unknown,n,ok,15,1.2365044332267794,1.8033089310950872,True,low,large sigma fit error
10.1007_s10853-018-2048-3__sample_46118,In4.625Ga0.375SnSbO12,unknown,n,ok,15,0.4579125861223,1.0403724406938153,True,low,large validation error
10.1007_s10853-018-2066-1__sample_40793,Fe28.49Co0.59Si70.5,unknown,n,ok,7,0.7287892496037099,1.4067267655536742,True,low,large validation error
10.1007_s10853-018-2066-1__sample_40801,Fe28.49Co0.59Si70.5,unknown,n,ok,7,0.7391843780417554,1.4324548424128551,True,low,large validation error
10.1007_s10853-018-2066-1__sample_40802,Fe28.49Co0.59Si70.5,unknown,n,ok,7,0.7754341981755483,1.5204909259747652,True,low,large validation error
10.1007_s10853-018-2066-1__sample_40803,Fe28.49Co0.59Si70.5,unknown,n,ok,7,0.7899630282089287,1.5428878377941828,True,low,large validation error
10.1007_s10853-018-2066-1__sample_40804,Fe28.49Co0.59Si70.5,unknown,n,ok,7,0.782462108331347,1.523052355446194,True,low,large validation error
10.1007_s10853-019-03623-4__sample_27698,Zr0.95Sc0.05NiSn,unknown,p,ok,14,0.7706201280591786,1.383587689885757,True,low,large validation error
10.1007_s10853-019-04008-3__sample_35738,Bi2S3,unknown,n,ok,7,0.9360673083835293,1.456969377229182,True,low,large validation error
10.1007_s10853-019-04008-3__sample_35739,(Bi2S3)(InCl3)0.0025,unknown,n,ok,8,1.8030648897479575,2.809364643484646,True,low,large sigma fit error
10.1007_s10853-019-04008-3__sample_35740,(Bi2S3)(InCl3)0.005,unknown,n,ok,8,1.5539317754930315,2.3897906104274136,True,low,large sigma fit error
10.1007_s10853-019-04008-3__sample_35741,(Bi2S3)(InCl3)0.01,unknown,n,ok,8,1.5350886151199463,2.57179156542368,True,low,large sigma fit error
10.1007_s10853-019-04008-3__sample_35742,(Bi2S3)(InCl3)0.015,unknown,n,ok,8,2.002460624155596,3.162111108658736,True,low,large sigma fit error
10.1007_s10853-019-04073-8__sample_36740,Bi0.4Sb1.6Te3,unknown,p,ok,30,0.8705144113740289,1.3661106986207017,True,low,large validation error
10.1007_s10853-019-04073-8__sample_36741,Bi0.4Sb1.6Te3,unknown,p,ok,31,0.7909418502299683,1.3346998755067985,True,low,large validation error
10.1007_s10853-019-04073-8__sample_36743,Bi0.48Sb1.52Te3,unknown,p,ok,26,1.010807823583402,1.4806710141874462,True,low,large sigma fit error
10.1007_s10853-019-04073-8__sample_36744,Bi0.48Sb1.52Te3,unknown,p,ok,31,1.047105079137182,1.6476193168642834,True,low,large sigma fit error
10.1007_s10853-020-04626-2__sample_33091,Te,unknown,p,ok,13,1.019055065318906,1.391737478183818,True,low,large sigma fit error
10.1007_s10853-020-04626-2__sample_33092,Ni23Te77,unknown,p,ok,13,0.9497050078072556,1.4130256145272413,True,low,large validation error
10.1007_s10853-020-04626-2__sample_33093,Ni28Te72,unknown,p,ok,13,0.8988517456271364,1.37016904061535,True,low,large validation error
10.1007_s10853-020-04626-2__sample_33095,Ni32Te67,unknown,p,ok,13,0.8605556698399097,1.3326965095449552,True,low,large validation error
10.1007_s10853-020-05586-3__sample_40785,Cu2.75Cd0.25SbSe4,unknown,p,ok,8,0.7035919896954627,1.263840915759069,True,low,large validation error
10.1007_s10853-020-05586-3__sample_40786,Cu2.50Cd0.50SbSe4,unknown,p,ok,8,0.7073002477805105,1.2520804166178672,True,low,large validation error
10.1007_s10853-020-05586-3__sample_40787,Cu2.25Cd0.75SbSe4,unknown,p,ok,9,0.8171409234696383,1.2827902726591445,True,low,large validation error
10.1007_s10853-020-05586-3__sample_40788,Cu3.0Cd1.0SbSe4,unknown,p,ok,8,0.7989568987075771,1.4365922777642084,True,low,large validation error
10.1007_s10853-021-06089-5__sample_45131,Bi2O2Se,unknown,n,ok,11,1.3724611099791066,2.3533206335196266,True,low,large sigma fit error
10.1007_s10853-021-06089-5__sample_45132,Bi2O2Se,unknown,n,ok,11,1.373307486163115,2.367037665470359,True,low,large sigma fit error
10.1007_s10853-021-06089-5__sample_45138,Bi1.98Nb0.02O2Se,unknown,n,ok,11,1.6186168055463352,2.6289718170629106,True,low,large sigma fit error
10.1007_s10853-021-06089-5__sample_45139,Bi1.96Nb0.04O2Se,unknown,n,ok,11,0.8795758298192256,1.1015675279934591,True,low,large validation error
10.1007_s10854-012-0792-8__sample_18737,Ca2.25Sb0.75Co4O9,unknown,p,ok,44,0.928640437201035,1.0570085071533883,True,low,large validation error
10.1007_s10854-012-0792-8__sample_18738,Ca2SbCo4O9,unknown,p,ok,27,2.329762589094906,3.2805918873872804,True,low,large sigma fit error
10.1007_s10854-020-03214-z__sample_32406,PbS+2% PPP,unknown,n,ok,20,1.703336816187526,2.555788743903532,True,low,large sigma fit error
10.1007_s10854-020-03214-z__sample_32407,PbS+3% PPP,unknown,n,ok,20,2.1452103491014625,2.585915076919794,True,low,large sigma fit error
10.1007_s10854-020-03214-z__sample_32408,PbS+4% PPP,unknown,n,ok,20,1.9844534222110064,2.5135586827345304,True,low,large sigma fit error
10.1007_s10854-020-03245-6__sample_32375,PbSe,unknown,p,ok,7,0.8958187619331025,1.5765605738192698,True,low,large validation error
10.1007_s10854-020-03245-6__sample_32376,PbSe,unknown,p,ok,7,0.9983335169547152,1.788296819040233,True,low,large validation error
10.1007_s10854-020-03245-6__sample_32377,PbSe,unknown,p,ok,7,0.9852265334985182,1.629870249590759,True,low,large validation error
10.1007_s10854-020-03611-4__sample_35478,Bi2Te2.85Se0.15,unknown,n,ok,24,0.5511418555503174,1.0306562109389108,True,low,large validation error
10.1007_s10854-020-03611-4__sample_35480,Bi2Te2.85Se0.13S0.02,unknown,n,ok,22,0.6193430882788827,1.1750005673398742,True,low,large validation error
10.1007_s10854-020-03611-4__sample_35481,Bi2Te2.85Se0.11S0.04,unknown,n,ok,22,0.9198256713461324,1.8079003345222653,True,low,large validation error
10.1007_s10854-020-03611-4__sample_35482,Bi2Te2.85Se0.09S0.06,unknown,n,ok,22,0.9856822284298852,1.9326433801816456,True,low,large validation error
10.1007_s10854-021-06461-w__sample_45247,MoTe2,unknown,n,ok,22,1.7727778622738606,2.939627719264975,True,low,large sigma fit error
10.1007_s10854-021-06461-w__sample_45249,MoTe1.99I0.01,unknown,n,ok,22,1.7595816386529106,2.6487780702114248,True,low,large sigma fit error
10.1007_s10854-021-06461-w__sample_45250,MoTe1.98I0.02,unknown,n,ok,22,1.4279060816931155,2.177422905286766,True,low,large sigma fit error
10.1007_s10854-021-06461-w__sample_45251,MoTe1.97I0.03,unknown,n,ok,22,1.2839122481322192,1.919174872526728,True,low,large sigma fit error
10.1007_s10854-021-06461-w__sample_45252,MoTe1.96I0.04,unknown,n,ok,22,1.1890493650188407,1.7536816205954333,True,low,large sigma fit error
10.1007_s10909-011-0390-9__sample_25436,La0.9Te0.1Mn0.95Cr0.05O3,unknown,p,ok,35,1.042549104690518,1.9723573990518728,True,low,large sigma fit error
10.1007_s10909-011-0390-9__sample_25437,La0.9Te0.1Mn0.9Cr0.1O3,unknown,p,ok,35,1.902484872116159,2.78065735500722,True,low,large sigma fit error
10.1007_s10909-011-0390-9__sample_25438,La0.9Te0.1Mn0.85Cr0.15O3,unknown,p,ok,36,1.6165266244702543,0.981665368669486,True,low,large sigma fit error
10.1007_s10909-011-0390-9__sample_25439,La0.9Te0.1Mn0.8Cr0.2O3,unknown,p,ok,33,1.7402152331940126,1.8504961874031591,True,low,large sigma fit error
10.1007_s10909-011-0390-9__sample_25440,La0.9Te0.1Mn0.95Al0.05O3,unknown,p,ok,38,1.145620771444988,2.044585664670237,True,low,large sigma fit error
10.1007_s10909-011-0390-9__sample_25441,La0.9Te0.1Mn0.9Al0.1O3,unknown,p,ok,18,2.2247562165336583,2.912748588086133,True,low,large sigma fit error
10.1007_s10909-011-0390-9__sample_25442,La0.9Te0.1Mn0.85Al0.15O3,unknown,p,ok,17,2.370770082779891,4.417996000883154,True,low,large sigma fit error
10.1007_s10909-011-0390-9__sample_25443,La0.9Te0.1Mn0.8Al0.2O3,unknown,p,ok,18,2.1368963095016262,2.547308353433652,True,low,large sigma fit error
10.1007_s10948-015-3087-5__sample_27396,Bi2Sr2Ca0.8Na0.2Cu2O8,unknown,p,ok,33,2.169929652103397,2.750073271117245,True,low,large sigma fit error
10.1007_s11434-007-0124-1__sample_30871,Ag0.8Pb18SbTe20,unknown,p,ok,8,0.8888325788579153,1.834470876052328,True,low,large validation error
10.1007_s11434-007-0124-1__sample_30872,Ag0.8Pb21.5SbTe20,unknown,n,ok,8,0.5541189401735555,1.0504021772951049,True,low,large validation error
10.1007_s11434-007-0124-1__sample_30875,Ag0.8Pb23SbTe20,unknown,n,ok,8,0.6126782369197602,1.1454390270607346,True,low,large validation error
10.1007_s11664-003-0006-5__sample_82021,TiNiSn,unknown,n,ok,12,0.7958429089393027,1.3226154871140856,True,low,large validation error
10.1007_s11664-003-0006-5__sample_82023,TiNi0.9Pt0.1Sn,unknown,n,ok,13,0.6358614411883314,1.0892817870706073,True,low,large validation error
10.1007_s11664-003-0006-5__sample_82024,Ti0.9Zr0.1NiSn,unknown,n,ok,13,0.6142636697474134,1.0611135862197911,True,low,large validation error
10.1007_s11664-003-0006-5__sample_82025,Ti0.9Hf0.1NiSn,unknown,n,ok,13,0.6274663398466597,1.043653749326317,True,low,large validation error
10.1007_s11664-003-0006-5__sample_82036,TiNiSn,unknown,n,ok,12,0.8342567363785687,1.3193125712040712,True,low,large validation error
10.1007_s11664-003-0006-5__sample_82038,Ti0.9Hf0.1NiSn,unknown,n,ok,13,0.6593124327228671,1.038782990959847,True,low,large validation error
10.1007_s11664-003-0006-5__sample_82039,Ti0.8Hf0.2NiSn,unknown,n,ok,14,0.5879383536817635,1.015818894329159,True,low,large validation error
10.1007_s11664-003-0006-5__sample_82040,Ti0.7Hf0.3NiSn,unknown,n,ok,14,0.6956909248147372,1.2063944925345516,True,low,large validation error
10.1007_s11664-003-0006-5__sample_82041,Ti0.6Hf0.4NiSn,unknown,n,ok,14,0.6960812180572076,1.229894106007878,True,low,large validation error
10.1007_s11664-003-0006-5__sample_82042,Ti0.5Hf0.5NiSn,unknown,n,ok,14,0.7693201757085544,1.3324857195406363,True,low,large validation error
10.1007_s11664-008-0654-6__sample_16412,In2Te3,unknown,p,ok,8,0.7864468448789352,1.4176884629186517,True,low,large validation error
10.1007_s11664-008-0654-6__sample_16413,(Ga0.25In0.75)2Te3,unknown,p,ok,9,1.8672789104206404,3.14282057178172,True,low,large sigma fit error
10.1007_s11664-008-0654-6__sample_16414,(Ga0.5In0.5)2Te3,unknown,p,ok,9,1.7710979507997116,2.8520927868827357,True,low,large sigma fit error
10.1007_s11664-008-0654-6__sample_16415,(Ga0.75In0.25)2Te3,unknown,p,ok,9,1.70029777869731,2.6228458271133563,True,low,large sigma fit error
10.1007_s11664-008-0654-6__sample_16416,Ga2Te3,unknown,p,ok,19,2.39398913802267,3.964056442376585,True,low,large sigma fit error
10.1007_s11664-009-0668-8__sample_16420,Ag0.5In0.5Pb5Sn4Te10,unknown,p,ok,26,0.6804719444268399,1.046933529781776,True,low,large validation error
10.1007_s11664-009-0668-8__sample_16421,Ag0.5In0.45Pb5Sn4Te10,unknown,p,ok,26,0.5974751293174135,1.0838299627780992,True,low,large validation error
10.1007_s11664-009-0700-z__sample_25887,Ca2MnO4,unknown,n,ok,8,0.7503380844929418,1.0639551575904649,True,low,large validation error
10.1007_s11664-009-0700-z__sample_25889,Ca1.99Bi0.01MnO4,unknown,n,ok,18,0.7841117450529366,1.2897784535254682,True,low,large validation error
10.1007_s11664-009-0700-z__sample_25890,Ca1.9Bi0.1MnO4,unknown,n,ok,18,1.3885651676716615,2.684727421588834,True,low,large sigma fit error
10.1007_s11664-009-0700-z__sample_25891,Ca1.8Bi0.2MnO4,unknown,n,ok,18,0.9405433598049182,1.2819322637888009,True,low,large validation error
10.1007_s11664-009-0700-z__sample_25892,Ca1.7Bi0.3MnO4,unknown,n,ok,17,1.0352808326404723,1.4061580025402047,True,low,large sigma fit error
10.1007_s11664-009-0700-z__sample_25893,Ca1.6Bi0.4MnO4,unknown,n,ok,18,1.1863316708018734,1.4863289402454392,True,low,large sigma fit error
10.1007_s11664-009-0710-x__sample_12769,(Ti0.5Zr0.5)NiSn,unknown,n,ok,16,0.6495166766684446,1.2961015726368108,True,low,large validation error
10.1007_s11664-009-0710-x__sample_12770,(Ti0.5Hf0.5)NiSn,unknown,n,ok,15,0.7898506920042816,1.5580104888750377,True,low,large validation error
10.1007_s11664-009-0710-x__sample_12771,(Zr0.5Hf0.5)NiSn,unknown,n,ok,9,1.3168594041532091,2.204137766015009,True,low,large sigma fit error
10.1007_s11664-009-0735-1__sample_9989,Mg2Si0.98Ag0.02,unknown,p,ok,27,1.6398573691449516,2.910201896027232,True,low,large sigma fit error
10.1007_s11664-009-0735-1__sample_9990,Mg2Si0.6Ge0.4Ag0.02,unknown,p,ok,23,0.7859688190322137,1.5508040108909131,True,low,large validation error
10.1007_s11664-009-0990-1__sample_5427,Ba0.1Yb0.2Co4Sb12,unknown,n,ok,46,0.8734937249701507,1.2647513119028533,True,low,large validation error
10.1007_s11664-009-1032-8__sample_1278,HfNiSn,unknown,n,ok,8,1.2021170869982236,1.6590541132492231,True,low,large sigma fit error
10.1007_s11664-009-1032-8__sample_1279,ZrNiSn,unknown,n,ok,9,1.0117923650203675,1.3004064120963283,True,low,large sigma fit error
10.1007_s11664-009-1065-z__sample_33149,Al68.4Pd22.6Mn9.0,unknown,p,ok,13,0.56250183800119,1.2012584901684429,True,low,large validation error
10.1007_s11664-009-1065-z__sample_33151,Al68.5Pd22.2Re9.3,unknown,p,ok,13,0.5349526670201044,1.1104918366992669,True,low,large validation error
10.1007_s11664-010-1076-9__sample_21544,LiAlGe,unknown,p,ok,33,0.7376384623593886,1.5381579291678107,True,low,large validation error
10.1007_s11664-010-1117-4__sample_5444,In0.5Fe0.25Co3.75Sb12,unknown,n,ok,58,1.3403458005279387,2.407510150787508,True,low,large sigma fit error
10.1007_s11664-010-1117-4__sample_5445,In0.9Fe0.5Co3.5Sb12,unknown,p,ok,48,0.5370518524136443,1.076964700581555,True,low,large validation error
10.1007_s11664-010-1155-y__sample_9871,Ag0.01Mg2Si,unknown,p,ok,12,0.97774156196248,1.8832764100609265,True,low,large validation error
10.1007_s11664-010-1155-y__sample_9872,Ag0.03Mg2Si,unknown,p,ok,12,0.9801747634969978,1.776091333733361,True,low,large validation error
10.1007_s11664-010-1172-x__sample_7706,(Sb0.75Bi0.25)2Te2.8Se0.2,unknown,p,ok,34,0.6216490417569113,1.2193056651430447,True,low,large validation error
10.1007_s11664-010-1214-4__sample_33815,GdCo0.95Ni0.05O3,unknown,p,ok,23,0.9951777750475738,2.1301108634859327,True,low,large validation error
10.1007_s11664-010-1310-5__sample_8499,Mg2Si0.5Sn0.5,unknown,n,ok,5,1.0258196359725518,,True,low,large sigma fit error
10.1007_s11664-010-1436-5__sample_8205,SmGdS3,unknown,n,ok,28,1.4306547181833822,2.2283668734127056,True,low,large sigma fit error
10.1007_s11664-010-1436-5__sample_8206,SmGd1.02S3,unknown,n,ok,28,1.7054864621590569,3.034596271847512,True,low,large sigma fit error
10.1007_s11664-010-1436-5__sample_8207,SmGd1.06S3,unknown,n,ok,23,1.2678137126819455,1.7204225554184074,True,low,large sigma fit error
10.1007_s11664-010-1450-7__sample_11321,Bi85Sb15,unknown,n,ok,76,1.9897291756334443,2.482486915583684,True,low,large sigma fit error
10.1007_s11664-010-1450-7__sample_11322,Bi85Sb15,unknown,n,ok,81,1.735584750035541,1.9373521723229368,True,low,large sigma fit error
10.1007_s11664-010-1484-x__sample_15027,Ag2Se,unknown,n,ok,51,0.5215534762569508,1.0655555034336008,True,low,large validation error
10.1007_s11664-010-1484-x__sample_15028,Ag2Se,unknown,n,ok,49,0.5495017177491871,1.1033784030037168,True,low,large validation error
10.1007_s11664-010-1501-0__sample_12774,Zr0.5Hf0.5CoSb0.99Sn0.01,unknown,n,ok,20,0.5460897605612105,1.080253313849388,True,low,large validation error
10.1007_s11664-011-1508-1__sample_23826,CuAlO2,unknown,p,ok,8,0.8999177892993672,1.3964546736781296,True,low,large validation error
10.1007_s11664-011-1508-1__sample_23827,CuAl0.99Mg0.01O2,unknown,p,ok,8,0.7688521985986445,1.1247699530806463,True,low,large validation error
10.1007_s11664-011-1517-0__sample_12786,TiCoSb,unknown,n,ok,47,1.0654105336885846,1.990508541581224,True,low,large sigma fit error
10.1007_s11664-011-1525-0__sample_28613,AgSbO3,unknown,n,ok,7,1.2028427397935926,1.999226646938004,True,low,large sigma fit error
10.1007_s11664-011-1541-0__sample_10047,Mg2(Si0.3Sn0.7),unknown,n,ok,26,1.1845003696893877,1.882566707587084,True,low,large sigma fit error
10.1007_s11664-011-1543-y__sample_20002,Ga66.6Ru33.4,unknown,p,ok,13,1.0523184656953146,1.7227978448479273,True,low,large sigma fit error
10.1007_s11664-011-1543-y__sample_20003,Ga66.6Ru33.39Re0.01,unknown,p,ok,13,0.9372362173071463,1.5900392407712514,True,low,large validation error
10.1007_s11664-011-1558-4__sample_10055,Mg2Si,unknown,n,ok,6,1.5616439315938155,,True,low,large sigma fit error
10.1007_s11664-011-1558-4__sample_10056,Mg2SiTe0.01,unknown,n,ok,6,1.6343465935441317,,True,low,large sigma fit error
10.1007_s11664-011-1558-4__sample_10057,Mg2SiTe0.02,unknown,n,ok,6,1.7896008579703464,,True,low,large sigma fit error
10.1007_s11664-011-1558-4__sample_10058,Mg2SiTe0.03,unknown,n,ok,6,1.036686836233906,,True,low,large sigma fit error
10.1007_s11664-011-1558-4__sample_10059,Mg2SiTe0.05,unknown,n,ok,6,1.0303011687650876,,True,low,large sigma fit error
10.1007_s11664-011-1589-x__sample_19863,SiC,unknown,p,ok,10,0.6689013470628685,1.16705627236123,True,low,large validation error
10.1007_s11664-011-1589-x__sample_19864,SiC,unknown,n,ok,10,0.7190605184675688,1.5037069247676165,True,low,large validation error
10.1007_s11664-011-1589-x__sample_19865,SiC,unknown,n,ok,10,0.6990684686599683,1.4685023607176606,True,low,large validation error
